rank,TypeName,Company,recommendation_score,Price,Ram_GB,Total_Storage_GB,Weight_kg,kategori
1203,MSI Stealth A16 AI+,MSI,46.56312908039342,2088.8,32.0,1000.0,2.1,Sedang
1204,Lenovo IdeaPad 3,Lenovo,45.84638370529792,1479.2,12.0,512.0,1.85,Sedang
1205,ASUS ROG Strix SCAR 18 G835,ASUS,45.17659457645042,2148.8,32.0,1000.0,3.48,Sedang
1206,Acer Predator Helios Neo 18 AI,Acer,45.17659457645042,2148.8,32.0,1000.0,3.3,Sedang
1207,ASUS ROG Strix G18 G815,ASUS,45.17659457645042,2148.8,32.0,1000.0,3.42,Sedang
1208,MSI Vector 18 HX AI,MSI,45.17659457645042,2148.8,32.0,1000.0,3.6,Sedang
1209,Alienware 18 Area-51,Dell,45.17659457645042,2148.8,32.0,1000.0,4.12,Sedang
1210,HP ZBook Fury G1i,HP,45.17659457645042,2148.8,32.0,1000.0,3.53,Sedang
1211,Dell Pro 16,Dell,27.48190880060051,1211.2,8.0,512.0,1.92,Sangat Rendah
1212,HP 17,HP,27.397878146234362,1250.2,8.0,512.0,2.05,Sangat Rendah
1213,MSI Thin A15,MSI,27.396843502674916,1399.2,8.0,512.0,1.86,Sangat Rendah
1214,HP 250 G6,HP,27.36235035341039,1268.0,4.0,128.0,2.1,Sangat Rendah
1215,Dell 15,Dell,27.32689471954712,1399.2,8.0,512.0,1.9,Sangat Rendah
1216,Dell Pro 15 Essential,Dell,27.32689471954712,1399.2,8.0,512.0,1.9,Sangat Rendah
1217,Dell Pro 16,Dell,27.259442281856582,1360.0,8.0,256.0,1.94,Sangat Rendah
1218,MSI PE60,MSI,27.206880122723607,1348.0,8.0,256.0,2.3,Sangat Rendah
1219,HP Victus 15,HP,27.112810538207412,1399.2,8.0,512.0,2.29,Sangat Rendah
1220,HP 15,HP,27.112810538207412,1399.2,8.0,512.0,2.04,Sangat Rendah
1221,ASUS TUF Gaming A15,ASUS,27.112810538207412,1399.2,8.0,512.0,2.3,Sangat Rendah
1222,Lenovo LOQ 15,Lenovo,26.97746011988161,1479.2,12.0,512.0,2.38,Sangat Rendah
1223,HP OMEN 17,HP,19.299881385375475,2670.2,64.0,512.0,2.95,Sangat Rendah
1224,Dell Inspiron 15 3535,Dell,0.0,1399.2,8.0,512.0,1.66,Sangat Rendah
1225,HP Chromebook 11A G6 EE,HP,0.0,1148.0,4.0,32.0,1.27,Sangat Rendah
1226,HP ZBook Fury 17 G7,HP,0.0,1610.2,16.0,512.0,2.76,Sangat Rendah
1227,Lenovo IdeaPad Slim 3 Chromebook,Lenovo,0.0,1300.0,8.0,128.0,1.3,Sangat Rendah
1228,HP OMEN 16,HP,0.0,1571.2,16.0,512.0,2.43,Sangat Rendah
1229,Dell Precision 15 7540,Dell,0.0,1559.2,16.0,512.0,2.52,Sangat Rendah
1230,Lenovo IdeaPad 1,Lenovo,0.0,1399.2,8.0,512.0,1.58,Sangat Rendah
1231,Acer Chromebook Plus Enterprise 514,Acer,0.0,1200.0,8.0,256.0,1.4,Sangat Rendah
1232,HP OmniBook X,HP,0.0,1610.2,16.0,512.0,2.45,Sangat Rendah
1233,ASUS Vivobook Go 15 OLED,ASUS,0.0,1148.0,8.0,128.0,1.63,Sangat Rendah
1234,Lenovo ThinkPad L16 Gen 2,Lenovo,0.0,1211.2,8.0,512.0,1.79,Sangat Rendah
1235,HP OMEN 16,HP,0.0,1574.2,16.0,512.0,2.39,Sangat Rendah
1236,HP OMEN 16,HP,0.0,1871.8,16.0,2000.0,2.39,Sangat Rendah
1237,HP OMEN 16,HP,0.0,2911.8,48.0,4000.0,2.39,Sangat Rendah
1238,HP OMEN 16,HP,0.0,2831.8,64.0,2000.0,2.39,Sangat Rendah
1239,Lenovo IdeaPad 1,Lenovo,0.0,1068.0,4.0,128.0,1.55,Sangat Rendah
1240,Lenovo LOQ 15i,Lenovo,0.0,2816.8,64.0,2000.0,2.4,Sangat Rendah
1241,Dell Inspiron 14 5440,Dell,0.0,1251.2,8.0,512.0,1.54,Sangat Rendah
1242,HP OmniBook X,HP,0.0,2307.8,16.0,4000.0,2.45,Sangat Rendah
1243,Acer Aspire Go 15,Acer,0.0,1148.0,8.0,128.0,1.73,Sangat Rendah
1244,Dell Pro Max 16 Plus,Dell,0.0,2628.8,64.0,1000.0,2.55,Sangat Rendah
1245,Lenovo ThinkPad P16 Gen 3,Lenovo,0.0,3268.8,96.0,1000.0,2.54,Sangat Rendah
1246,Dell Latitude 14 5430,Dell,0.0,3651.2,128.0,512.0,1.36,Sangat Rendah
1247,HP Victus 15,HP,0.0,1879.2,32.0,512.0,2.29,Sangat Rendah
1248,HP Victus 15,HP,0.0,1496.8,8.0,1000.0,2.29,Sangat Rendah
1249,MSI Cyborg A17,MSI,0.0,3307.8,96.0,1000.0,2.5,Sangat Rendah
1250,Lenovo V14 Gen 4,Lenovo,0.0,1200.0,8.0,256.0,1.43,Sangat Rendah
1251,HP Victus 15,HP,0.0,1559.2,16.0,512.0,2.29,Sangat Rendah
1252,ASUS Vivobook Go 15 OLED,ASUS,0.0,1268.0,4.0,128.0,1.63,Sangat Rendah
1253,Dell Pro 16,Dell,0.0,1160.0,8.0,256.0,1.92,Sangat Rendah
1254,Lenovo IdeaPad 1,Lenovo,0.0,1148.0,8.0,256.0,1.55,Sangat Rendah
1255,Alienware 16 Aurora,Alienware,0.0,1968.8,16.0,2000.0,2.49,Sangat Rendah
1256,HP OMEN 16,HP,0.0,2928.8,64.0,2000.0,2.44,Sangat Rendah
1257,HP OMEN 16,HP,0.0,2608.8,48.0,2000.0,2.44,Sangat Rendah
1258,HP OMEN 16,HP,0.0,3328.8,64.0,4000.0,2.44,Sangat Rendah
1259,HP OMEN 16,HP,0.0,4128.8,64.0,8000.0,2.44,Sangat Rendah
1260,HP OMEN 16,HP,0.0,2628.8,64.0,1000.0,2.44,Sangat Rendah
1261,HP OMEN 16,HP,0.0,1868.8,16.0,2000.0,2.44,Sangat Rendah
1262,HP OMEN 16,HP,0.0,2628.8,64.0,1000.0,2.43,Sangat Rendah
1263,ASUS ROG Strix SCAR 18 G835,ASUS,0.0,4188.8,64.0,8000.0,3.48,Sangat Rendah
1264,ASUS Vivobook 14,ASUS,0.0,1251.2,8.0,512.0,1.4,Sangat Rendah
1265,HP Victus 15,HP,0.0,1559.2,16.0,512.0,2.29,Sangat Rendah
1266,Lenovo IdeaPad 3i,Lenovo,0.0,1199.2,8.0,512.0,1.65,Sangat Rendah
1267,Acer Nitro V 15,Acer,0.0,1559.2,16.0,512.0,2.11,Sangat Rendah
1268,Acer Predator Helios Neo 16S AI,Acer,0.0,2728.8,64.0,1000.0,2.7,Sangat Rendah
1269,Acer Predator Helios Neo 16S AI,Acer,0.0,3328.8,64.0,4000.0,2.7,Sangat Rendah
1270,Acer Predator Helios Neo 16S AI,Acer,0.0,4128.8,64.0,8000.0,2.7,Sangat Rendah
1271,Alienware 18 Area-51,Alienware,0.0,3388.8,64.0,4000.0,4.12,Sangat Rendah
1272,Alienware 18 Area-51,Alienware,0.0,4188.8,64.0,8000.0,4.12,Sangat Rendah
1273,ASUS Chromebook CX14,ASUS,0.0,1120.0,4.0,64.0,1.39,Sangat Rendah
1274,ASUS Vivobook 17,ASUS,0.0,1570.2,24.0,512.0,2.1,Sangat Rendah
1275,ASUS Chromebook CX15,ASUS,0.0,1148.0,8.0,128.0,1.59,Sangat Rendah
1276,HP OMEN 16,HP,0.0,2828.8,64.0,2000.0,2.43,Sangat Rendah
1277,Lenovo IdeaPad Slim 3/3i,Lenovo,0.0,1430.0,8.0,256.0,1.49,Sangat Rendah
1278,Lenovo ThinkPad T16 Gen 3,Lenovo,0.0,1160.0,8.0,256.0,1.66,Sangat Rendah
1279,Lenovo LOQ 15,Lenovo,0.0,3696.8,48.0,8000.0,2.4,Sangat Rendah
1280,ASUS ROG Strix G16,ASUS,0.0,3228.8,64.0,4000.0,2.5,Sangat Rendah
1281,ASUS ROG Strix G16,ASUS,0.0,3228.8,64.0,4000.0,2.5,Sangat Rendah
1282,ASUS ROG Strix G16,ASUS,0.0,3708.8,48.0,8000.0,2.5,Sangat Rendah
1283,ASUS TUF Gaming A15,ASUS,0.0,2016.8,24.0,2000.0,2.3,Sangat Rendah
1284,ASUS TUF Gaming A18 FA808,ASUS,0.0,3288.8,64.0,4000.0,2.6,Sangat Rendah
1285,Lenovo IdeaPad Slim 3/3i,Lenovo,0.0,1281.2,8.0,512.0,1.49,Sangat Rendah
1286,ASUS ROG Strix G16,ASUS,0.0,3028.8,64.0,3000.0,2.5,Sangat Rendah
1287,ASUS ROG Strix G16 G615,ASUS,0.0,2828.8,64.0,2000.0,2.73,Sangat Rendah
1288,ASUS ROG Strix G16,ASUS,0.0,3228.8,64.0,4000.0,2.73,Sangat Rendah
1289,Lenovo Legion Pro 5i,Lenovo,0.0,1968.8,16.0,2000.0,2.42,Sangat Rendah
1290,Lenovo Legion Pro 5i,Lenovo,0.0,2128.8,24.0,2000.0,2.42,Sangat Rendah
1291,Lenovo Legion Pro 5i,Lenovo,0.0,2608.8,48.0,2000.0,2.42,Sangat Rendah
1292,Lenovo Legion Pro 5i,Lenovo,0.0,3808.8,48.0,8000.0,2.42,Sangat Rendah
1293,Lenovo Legion Pro 5i,Lenovo,0.0,2688.8,32.0,4000.0,2.42,Sangat Rendah
1294,Lenovo Legion Pro 5i,Lenovo,0.0,2728.8,64.0,1000.0,2.42,Sangat Rendah
1295,Lenovo Legion Pro 5i,Lenovo,0.0,2928.8,64.0,2000.0,2.42,Sangat Rendah
1296,Acer Aspire Go 15,Acer,0.0,1148.0,8.0,256.0,1.73,Sangat Rendah
1297,Acer Aspire Go 15,Acer,0.0,1399.2,8.0,512.0,1.8,Sangat Rendah
1298,Acer Aspire Go 15,Acer,0.0,1139.0,8.0,256.0,1.7,Sangat Rendah
1299,Acer Nitro V 16 AI,Acer,0.0,2828.8,64.0,2000.0,2.44,Sangat Rendah
1300,Dell Pro Max 18 Plus,Dell,0.0,3388.8,64.0,4000.0,3.25,Sangat Rendah
1301,Dell Pro Max 18 Plus,Dell,0.0,3388.8,64.0,4000.0,3.25,Sangat Rendah
1302,Acer Predator Helios Neo 16S AI,Acer,0.0,2688.8,32.0,4000.0,2.7,Sangat Rendah
1303,Acer Predator Helios Neo 16S AI,Acer,0.0,4128.8,64.0,8000.0,2.7,Sangat Rendah
1304,ASUS Vivobook Go 14,ASUS,0.0,1120.0,4.0,128.0,1.38,Sangat Rendah
1305,Lenovo LOQ 15,Lenovo,0.0,2816.8,64.0,2000.0,2.4,Sangat Rendah
1306,Lenovo LOQ 15,Lenovo,0.0,1559.2,16.0,512.0,2.38,Sangat Rendah
1307,Lenovo IdeaPad 1,Lenovo,0.0,1399.2,8.0,512.0,1.58,Sangat Rendah
1308,HP Chromebook x360 14,HP,0.0,1020.0,4.0,128.0,1.37,Sangat Rendah
1309,HP Victus 15,HP,0.0,1559.2,16.0,512.0,2.29,Sangat Rendah
1310,ASUS Chromebook Vibe CX34 Flip,ASUS,0.0,1200.0,8.0,256.0,1.8,Sangat Rendah
1311,ASUS Chromebook Vibe CX34 Flip,ASUS,0.0,1200.0,8.0,256.0,1.8,Sangat Rendah
1312,Lenovo IdeaPad 1,Lenovo,0.0,1148.0,8.0,128.0,1.55,Sangat Rendah
1313,Lenovo 300w 2-in-1 Gen 5,Lenovo,0.0,1028.0,8.0,128.0,1.28,Sangat Rendah
1314,Lenovo IdeaPad 1,Lenovo,0.0,1068.0,4.0,128.0,1.55,Sangat Rendah
1315,HP OMEN 16,HP,0.0,2828.8,64.0,2000.0,2.44,Sangat Rendah
1316,HP Victus 15,HP,0.0,1559.2,16.0,512.0,2.29,Sangat Rendah
1317,Lenovo Legion Pro 5i,Lenovo,0.0,3328.8,64.0,4000.0,2.42,Sangat Rendah
1318,Lenovo LOQ Essential,Lenovo,0.0,1559.2,16.0,512.0,2.3,Sangat Rendah
1319,ASUS VivoBook 14 F413,ASUS,0.0,1120.0,4.0,128.0,1.4,Sangat Rendah
1320,Lenovo IdeaPad 1,Lenovo,0.0,349.0,8.0,128.0,1.55,Sangat Rendah
1321,Huawei MateBook 14s,Huawei,0.0,1257.2,8.0,512.0,1.43,Sangat Rendah
1322,HP ZBook Fury G1i,HP,0.0,2728.8,64.0,1000.0,2.43,Sangat Rendah
1323,HP ZBook Fury G1i,HP,0.0,1991.2,32.0,512.0,2.43,Sangat Rendah
1324,Acer Predator Helios Neo 16S AI,Acer,0.0,2928.8,64.0,2000.0,2.7,Sangat Rendah
1325,Lenovo LOQ 15,Lenovo,0.0,1559.2,16.0,512.0,2.4,Sangat Rendah
1326,Dell Inspiron 13 7391 2-in-1,Dell,0.0,1230.2,8.0,512.0,1.45,Sangat Rendah
1327,HP Chromebook 14,HP,0.0,1200.0,8.0,256.0,1.45,Sangat Rendah
1328,Lenovo IdeaPad 1,Lenovo,0.0,1348.0,8.0,256.0,1.58,Sangat Rendah
1329,HP Victus 15,HP,0.0,1559.2,16.0,512.0,2.29,Sangat Rendah
1330,Acer TravelMate B3 11,Acer,0.0,1028.0,8.0,128.0,1.33,Sangat Rendah
1331,ASUS Vivobook Go 14,ASUS,0.0,1120.0,4.0,128.0,1.38,Sangat Rendah
1332,HP 15,HP,0.0,1348.0,8.0,128.0,1.6,Sangat Rendah
1333,ASUS Vivobook Go 15 OLED,ASUS,0.0,1399.2,8.0,512.0,1.63,Sangat Rendah
1334,Acer Predator Helios 16 AI,Acer,0.0,2728.8,64.0,1000.0,2.7,Sangat Rendah
1335,HP OmniBook 7,HP,0.0,2627.8,32.0,4000.0,2.46,Sangat Rendah
1336,MSI Sword 16 HX,MSI,0.0,1571.2,16.0,512.0,2.3,Sangat Rendah
1337,HP ENVY x360 15,HP,0.0,1199.2,8.0,512.0,1.77,Sangat Rendah
1338,HP 15,HP,0.0,1148.0,8.0,256.0,1.6,Sangat Rendah
1339,ASUS ROG Strix G16 G615,ASUS,0.0,2928.8,64.0,2000.0,2.73,Sangat Rendah
1340,HP ZBook Fury G1i,HP,0.0,5888.8,192.0,4000.0,2.43,Sangat Rendah
1341,HP ZBook Fury G1i,HP,0.0,5888.8,192.0,4000.0,2.43,Sangat Rendah
1342,HP ZBook Fury G1i,HP,0.0,5888.8,192.0,4000.0,2.43,Sangat Rendah
1343,HP 15,HP,0.0,1199.2,8.0,512.0,1.6,Sangat Rendah
1344,ASUS Vivobook 14,ASUS,0.0,1200.0,8.0,256.0,1.4,Sangat Rendah
1345,ASUS VivoBook 14 F413,ASUS,0.0,1120.0,4.0,256.0,1.4,Sangat Rendah
1346,ASUS VivoBook 14 F413,ASUS,0.0,1171.2,4.0,512.0,1.4,Sangat Rendah
1347,HP 15,HP,0.0,1148.0,8.0,256.0,1.7,Sangat Rendah
1348,HP Elite mt645 G8,HP,0.0,1400.0,8.0,256.0,1.4,Sangat Rendah
1349,ASUS ROG Zephyrus Duo GX651,ASUS,0.0,2928.8,64.0,2000.0,2.8,Sangat Rendah
1350,ASUS ROG Zephyrus Duo GX651,ASUS,0.0,2928.8,64.0,2000.0,2.8,Sangat Rendah
1351,MSI Raider 16 HX AI (A2XWx),MSI,0.0,3368.8,96.0,1000.0,2.7,Sangat Rendah
1352,MSI Raider 16 HX AI (A2XWx),MSI,0.0,3368.8,96.0,1000.0,2.7,Sangat Rendah
1353,ASUS Chromebook CM15 (CM1505),ASUS,0.0,1248.0,8.0,128.0,1.59,Sangat Rendah
1354,Acer Predator Helios Neo 16 AI,Acer,0.0,2928.8,64.0,2000.0,2.7,Sangat Rendah
1355,MSI Stealth A18 AI+,MSI,0.0,2988.8,64.0,2000.0,2.89,Sangat Rendah
1356,HP 14,HP,0.0,1100.0,8.0,64.0,1.46,Sangat Rendah
1357,ASUS Vivobook 14,ASUS,0.0,1200.0,8.0,256.0,1.4,Sangat Rendah
1358,Lenovo IdeaPad 3 14,Lenovo,0.0,1220.0,4.0,128.0,1.5,Sangat Rendah
1359,ASUS ExpertBook B1,ASUS,0.0,1199.2,8.0,512.0,1.69,Sangat Rendah
1360,HP ZBook Fury 16 G10,HP,0.0,2828.8,64.0,2000.0,2.35,Sangat Rendah
1361,Lenovo IdeaPad 1,Lenovo,0.0,1399.2,8.0,512.0,1.55,Sangat Rendah
1362,ASUS VivoBook 15 F512,ASUS,0.0,1399.2,8.0,512.0,1.75,Sangat Rendah
1363,HP ENVY 17,HP,0.0,2667.8,64.0,1000.0,2.49,Sangat Rendah
1364,HP 14,HP,0.0,1451.2,8.0,512.0,1.46,Sangat Rendah
1365,HP 15,HP,0.0,1148.0,8.0,256.0,1.75,Sangat Rendah
1366,HP ENVY x360 15,HP,0.0,1199.2,8.0,512.0,1.87,Sangat Rendah
1367,HP Pro x360 Fortis 11 G10,HP,0.0,1028.0,8.0,64.0,1.51,Sangat Rendah
1368,HP 14,HP,0.0,1151.2,8.0,512.0,1.46,Sangat Rendah
1369,Lenovo IdeaPad 3i,Lenovo,0.0,459.0,8.0,512.0,1.65,Sangat Rendah
1370,HP 14,HP,0.0,305.99,8.0,128.0,1.46,Sangat Rendah
1371,Lenovo IdeaPad Slim 3,Lenovo,0.0,1148.0,8.0,256.0,1.62,Sangat Rendah
1372,Lenovo IdeaPad Slim 3 Chromebook,Lenovo,0.0,1220.0,4.0,64.0,1.3,Sangat Rendah
1373,ASUS Vivobook Go 15 OLED,ASUS,0.0,1148.0,8.0,256.0,1.63,Sangat Rendah
1374,HP Pavilion x360 14,HP,0.0,1251.2,8.0,512.0,1.51,Sangat Rendah
1375,ASUS TUF Gaming F16 FX608,ASUS,0.0,1891.2,32.0,512.0,2.2,Sangat Rendah
1376,Acer Chromebook Plus 514,Acer,0.0,1200.0,8.0,128.0,1.4,Sangat Rendah
1377,MSI Cyborg A15,MSI,0.0,1559.2,16.0,512.0,2.1,Sangat Rendah
1378,Lenovo ThinkPad P16 Gen 3,Lenovo,0.0,2628.8,64.0,1000.0,2.54,Sangat Rendah
1379,HP ZBook X G1i,HP,0.0,1891.2,32.0,512.0,2.04,Sangat Rendah
1380,HP 17,HP,0.0,1199.0,8.0,256.0,2.05,Sangat Rendah
1381,Lenovo Chromebook Plus 2-in-1,Lenovo,0.0,1200.0,8.0,128.0,1.49,Sangat Rendah
1382,MSI Cyborg A15,MSI,0.0,1559.2,16.0,512.0,2.1,Sangat Rendah
1383,HP 14,HP,0.0,1020.0,4.0,128.0,1.46,Sangat Rendah
1384,HP 15,HP,0.0,1199.2,8.0,512.0,1.6,Sangat Rendah
1385,Dynabook,Dynabook,0.0,1179.0,8.0,256.0,1.21,Sangat Rendah
1386,Lenovo IdeaPad 330S,Lenovo,0.0,1220.0,4.0,128.0,1.67,Sangat Rendah
1387,"HP Fortis 11 G9 Q Chromebook (11.6"")",HP,0.0,1128.0,8.0,64.0,1.28,Sangat Rendah
1388,HP 15,HP,0.0,1068.0,4.0,128.0,1.6,Sangat Rendah
1389,HP OMEN 16,HP,0.0,3328.8,64.0,4000.0,2.44,Sangat Rendah
1390,Lenovo IdeaPad 1,Lenovo,0.0,1148.0,8.0,128.0,1.55,Sangat Rendah
1391,Alienware 16 Aurora,Alienware,0.0,2128.8,24.0,2000.0,2.49,Sangat Rendah
1392,Lenovo IdeaPad D330,Lenovo,0.0,903.0,4.0,64.0,0.6,Sangat Rendah
1393,Lenovo IdeaPad Slim 3,Lenovo,0.0,1251.2,8.0,512.0,1.37,Sangat Rendah
1394,HP 17,HP,0.0,799.99,16.0,1000.0,2.07,Sangat Rendah
1395,HP ENVY 17,HP,0.0,2627.8,32.0,4000.0,2.49,Sangat Rendah
1396,Acer Aspire Go 15,Acer,0.0,1399.2,8.0,512.0,1.73,Sangat Rendah
1397,Apple MacBook Air 13,Apple,0.0,1288.0,8.0,256.0,1.24,Sangat Rendah
1398,Dell Wyse 5470,Dell,0.0,1200.0,8.0,128.0,1.79,Sangat Rendah
1399,Lenovo ThinkPad P16 Gen 3,Lenovo,0.0,2628.8,64.0,1000.0,2.54,Sangat Rendah
1400,Lenovo ThinkPad T490s / T495s,Lenovo,0.0,1200.0,8.0,256.0,1.35,Sangat Rendah
1401,HP 14,HP,0.0,1220.0,4.0,128.0,1.5,Sangat Rendah
1402,Lenovo ThinkPad P16v Gen 3,Lenovo,0.0,1571.2,16.0,512.0,2.1,Sangat Rendah
1403,HP OMEN 16,HP,0.0,3231.8,64.0,4000.0,2.39,Sangat Rendah
1404,HP OmniBook 5 Flip,HP,0.0,1251.2,8.0,512.0,1.62,Sangat Rendah
1405,ASUS ExpertBook B1,ASUS,0.0,1200.0,8.0,256.0,1.49,Sangat Rendah
1406,HP 250 G10 / 255 G10,HP,0.0,1348.0,8.0,128.0,1.52,Sangat Rendah
1407,Dell Wyse 5470,Dell,0.0,1200.0,8.0,128.0,1.79,Sangat Rendah
1408,MSI Venture / VenturePro 17 AI,MSI,0.0,1610.2,16.0,512.0,2.4,Sangat Rendah
1409,ASUS Vivobook Go 15 OLED,ASUS,0.0,1348.0,8.0,256.0,1.63,Sangat Rendah
1410,HP ProBook 450 G7,HP,0.0,1308.0,16.0,256.0,2.0,Sangat Rendah
1411,Lenovo IdeaPad 1,Lenovo,0.0,2096.8,8.0,4000.0,1.58,Sangat Rendah
1412,HP 14,HP,0.0,1020.0,4.0,128.0,1.46,Sangat Rendah
1413,HP Chromebook 11MK G9 EE,HP,0.0,1048.0,4.0,64.0,1.34,Sangat Rendah
1414,Acer Nitro V 16,Acer,0.0,1891.2,32.0,512.0,2.4,Sangat Rendah
1415,HUAWEI MateBook E,Huawei,0.0,1158.0,8.0,128.0,0.7,Sangat Rendah
1416,HP Victus 15,HP,0.0,1559.2,16.0,512.0,2.29,Sangat Rendah
1417,Lenovo IdeaPad 1,Lenovo,0.0,1068.0,4.0,64.0,1.55,Sangat Rendah
1418,HP OMEN 17,HP,0.0,1907.8,16.0,2000.0,2.95,Sangat Rendah
1419,HP 14,HP,0.0,1020.0,4.0,64.0,1.46,Sangat Rendah
1420,HP 14,HP,0.0,1100.0,8.0,128.0,1.46,Sangat Rendah
1421,HP 17,HP,0.0,1410.2,16.0,512.0,2.05,Sangat Rendah
1422,HP 14,HP,0.0,1100.0,8.0,128.0,1.46,Sangat Rendah
1423,HP ENVY 16,HP,0.0,1991.2,32.0,512.0,2.3,Sangat Rendah
1424,HP 14,HP,0.0,1100.0,8.0,128.0,1.46,Sangat Rendah
1425,"Lenovo Chromebook m (14"", Gen 11)",Lenovo,0.0,1300.0,8.0,128.0,1.36,Sangat Rendah
1426,MSI Cyborg 17,MSI,0.0,1610.2,16.0,512.0,2.5,Sangat Rendah
1427,ASUS ExpertBook CX54 Chromebook Plus,ASUS,0.0,1200.0,8.0,256.0,1.3,Sangat Rendah
1428,Huawei MateBook B3-420,Huawei,0.0,1251.2,8.0,512.0,1.38,Sangat Rendah
1429,MSI Katana 15 HX,MSI,0.0,2916.8,64.0,2000.0,2.4,Sangat Rendah
1430,HP 15,HP,0.0,1148.0,8.0,256.0,1.6,Sangat Rendah
1431,Acer Chromebook 315,Acer,0.0,1068.0,4.0,128.0,1.6,Sangat Rendah
1432,HP 15,HP,0.0,1399.2,8.0,512.0,1.74,Sangat Rendah
1433,MSI Cyborg 17,MSI,0.0,1610.2,16.0,512.0,2.5,Sangat Rendah
1434,ASUS ExpertBook B3 Flip,ASUS,0.0,1200.0,8.0,256.0,1.61,Sangat Rendah
1435,HP 15,HP,0.0,1348.0,8.0,256.0,1.6,Sangat Rendah
1436,Lenovo IdeaPad 1,Lenovo,0.0,379.0,8.0,256.0,1.58,Sangat Rendah
1437,Lenovo 13w 2-in-1 Gen 3,Lenovo,0.0,1179.0,8.0,256.0,1.45,Sangat Rendah
1438,HP OmniBook 5 Flip,HP,0.0,1251.2,8.0,512.0,1.62,Sangat Rendah
1439,Lenovo IdeaPad S340,Lenovo,0.0,1148.0,8.0,256.0,1.8,Sangat Rendah
1440,Apple MacBook Air 15,Apple,0.0,1390.2,8.0,512.0,1.51,Sangat Rendah
1441,Lenovo ThinkPad T16g Gen 3,Lenovo,0.0,7488.8,192.0,12000.0,2.54,Sangat Rendah
1442,Lenovo ThinkPad T16g Gen 3,Lenovo,0.0,7488.8,192.0,12000.0,2.54,Sangat Rendah
1443,Lenovo ThinkPad T16g Gen 3,Lenovo,0.0,7488.8,192.0,12000.0,2.54,Sangat Rendah
1444,"Lenovo LOQ 15 (Gen 10, 15AHP10)",Lenovo,0.0,1879.2,32.0,512.0,2.4,Sangat Rendah
1445,Lenovo Legion Slim 5i / S5,Lenovo,0.0,4128.8,64.0,8000.0,2.4,Sangat Rendah
1446,Lenovo LOQ 15,Lenovo,0.0,2616.8,64.0,1000.0,2.4,Sangat Rendah
1447,Lenovo V15 Gen 2,Lenovo,0.0,1068.0,4.0,128.0,1.7,Sangat Rendah
1448,Acer Chromebook 315,Acer,0.0,1068.0,4.0,64.0,1.6,Sangat Rendah
1449,Dell 16,Dell,0.0,1160.0,8.0,256.0,1.88,Sangat Rendah
1450,Lenovo Yoga 7i,Lenovo,0.0,1200.0,8.0,256.0,1.43,Sangat Rendah
1451,Dell Latitude 12 5285,Dell,0.0,1349.0,8.0,256.0,1.19,Sangat Rendah
1452,HP 14,HP,0.0,1271.2,4.0,512.0,1.4,Sangat Rendah
1453,HP OMEN 17,HP,0.0,1610.2,16.0,512.0,2.95,Sangat Rendah
1454,HP OMEN 17,HP,0.0,2867.8,64.0,2000.0,2.95,Sangat Rendah
1455,Lenovo V14 Gen 5,Lenovo,0.0,1251.2,8.0,512.0,1.37,Sangat Rendah
1456,Lenovo IdeaPad 1,Lenovo,0.0,1068.0,4.0,128.0,1.55,Sangat Rendah
1457,HP OMEN 17,HP,0.0,3667.8,64.0,6000.0,2.95,Sangat Rendah
1458,GIGABYTE GAMING A16 GA6H,Gigabyte,0.0,1868.8,16.0,2000.0,2.2,Sangat Rendah
1459,GIGABYTE GAMING A16 GA6H,Gigabyte,0.0,1571.2,16.0,512.0,2.2,Sangat Rendah
1460,Lenovo ThinkPad P16 Gen 3,Lenovo,0.0,6688.8,192.0,8000.0,2.54,Sangat Rendah
1461,Lenovo LOQ 17IRX10,Lenovo,0.0,4067.8,64.0,8000.0,2.9,Sangat Rendah
1462,Lenovo LOQ 17IRX10,Lenovo,0.0,2867.8,64.0,2000.0,2.9,Sangat Rendah
1463,Lenovo LOQ 17IRX10,Lenovo,0.0,3267.8,64.0,4000.0,2.9,Sangat Rendah
1464,MSI GV72 8Rx,MSI,0.0,1559.0,16.0,256.0,2.7,Sangat Rendah
1465,Lenovo V14 Gen 5,Lenovo,0.0,1200.0,8.0,256.0,1.37,Sangat Rendah
1466,Lenovo V15 Gen 3,Lenovo,0.0,1199.2,8.0,512.0,1.7,Sangat Rendah
1467,HP ENVY 17,HP,0.0,3267.8,64.0,4000.0,2.49,Sangat Rendah
1468,HP ENVY 17,HP,0.0,2867.8,64.0,2000.0,2.49,Sangat Rendah
1469,Lenovo ThinkPad P16 Gen 3,Lenovo,0.0,2628.8,64.0,1000.0,2.54,Sangat Rendah
1470,Apple MacBook Pro 16,Apple,0.0,1617.2,18.0,512.0,2.14,Sangat Rendah
1471,Lenovo IdeaPad 3i,Lenovo,0.0,1148.0,8.0,256.0,1.65,Sangat Rendah
1472,Samsung Galaxy Chromebook Plus,Samsung,0.0,1148.0,8.0,256.0,1.17,Sangat Rendah
1473,HP mt22,HP,0.0,1200.0,8.0,128.0,1.6,Sangat Rendah
1474,Lenovo ThinkPad P16 Gen 3,Lenovo,0.0,2728.8,64.0,1000.0,2.54,Sangat Rendah
1475,Lenovo IdeaPad 1,Lenovo,0.0,459.0,8.0,512.0,1.58,Sangat Rendah
